revenue_id,usage_id,job_id,asset_id,equipment_type,usage_date,actual_hours,billable_hours,rate_used_cents,rate_source,hire_revenue_cents,float_applied_cents,total_revenue_cents,gst_output_cents,tax_code,bas_g1_cents,bas_1a_cents
REV00776,USE00158,JOB0006,CP001,Compactor 815F,2026-04-07,6.5,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00777,USE00146,JOB0006,EX001,13T Excavator,2026-04-07,7.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00778,USE00164,JOB0006,GR001,Grader 12M,2026-04-07,8.0,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV00779,USE00152,JOB0006,LD002,Loader 4m,2026-04-07,8.0,8.0,18000,Rate card,144000,70000,214000,21400,GST,214000,21400
REV00780,USE00286,JOB0009,BC001,Bobcat+8T Tipper,2026-04-07,7.0,8.0,14500,Rate card,116000,50000,166000,16600,GST,166000,16600
REV00781,USE00258,JOB0009,CP001,Compactor 815F,2026-04-07,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00782,USE00272,JOB0009,GR001,Grader 12M,2026-04-07,9.0,9.0,19000,Rate card,171000,80000,251000,25100,GST,251000,25100
REV00783,USE00300,JOB0009,LD001,Loader 3m,2026-04-07,7.5,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV00784,USE00314,JOB0009,LD002,Loader 4m,2026-04-07,10.0,10.0,18249,Override,182490,70000,252490,25249,GST,252490,25249
REV00785,USE00360,JOB0011,DT001,Dump Truck 30T,2026-04-07,10.5,10.5,18500,Rate card,194250,70000,264250,26425,GST,264250,26425
REV00786,USE00374,JOB0011,EX001,13T Excavator,2026-04-07,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV00787,USE00367,JOB0011,LD001,Loader 3m,2026-04-07,7.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV00788,USE00504,JOB0016,CP001,Compactor 815F,2026-04-07,7.5,8.0,23000,Rate card,184000,160000,344000,34400,GST,344000,34400
REV00789,USE00500,JOB0016,EX001,13T Excavator,2026-04-07,10.5,10.5,14000,Rate card,147000,50000,197000,19700,GST,197000,19700
REV00790,USE00502,JOB0016,EX005,50T Excavator,2026-04-07,8.0,8.0,21000,Rate card,168000,180000,348000,34800,GST,348000,34800
REV00791,USE00588,JOB0018,CP001,Compactor 815F,2026-04-07,6.5,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00792,USE00576,JOB0018,DT001,Dump Truck 30T,2026-04-07,8.5,8.5,18500,Rate card,157250,70000,227250,22725,GST,227250,22725
REV00793,USE00624,JOB0018,EX001,13T Excavator,2026-04-07,11.0,11.0,14000,Rate card,154000,50000,204000,20400,GST,204000,20400
REV00794,USE00600,JOB0018,EX002,20T Excavator,2026-04-07,9.5,9.5,15000,Rate card,142500,60000,202500,20250,GST,202500,20250
REV00795,USE00612,JOB0018,LD002,Loader 4m,2026-04-07,9.0,9.0,15841,Override,142569,70000,212569,21257,GST,212569,21257
REV00796,USE00856,JOB0027,CP001,Compactor 815F,2026-04-07,8.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00797,USE00870,JOB0027,DZ001,Dozer D6,2026-04-07,9.5,9.5,23000,Rate card,218500,90000,308500,30850,GST,308500,30850
REV00798,USE00898,JOB0027,EX004,35T Excavator,2026-04-07,8.5,8.5,17000,Rate card,144500,70000,214500,21450,GST,214500,21450
REV00799,USE00884,JOB0027,EX005,50T Excavator,2026-04-07,7.0,8.0,22977,Override,183816,90000,273816,27382,GST,273816,27382
REV00800,USE00924,JOB0028,DZ001,Dozer D6,2026-04-07,9.0,9.0,23000,Rate card,207000,90000,297000,29700,GST,297000,29700
REV00801,USE00903,JOB0028,EX001,13T Excavator,2026-04-07,8.5,8.5,14000,Rate card,119000,50000,169000,16900,GST,169000,16900
REV00802,USE00910,JOB0028,EX002,20T Excavator,2026-04-07,8.5,8.5,14698,Override,124933,60000,184933,18493,GST,184933,18493
REV00803,USE00917,JOB0028,EX004,35T Excavator,2026-04-07,10.0,10.0,17000,Rate card,170000,70000,240000,24000,GST,240000,24000
REV00804,USE00083,JOB0004,BC001,Bobcat+8T Tipper,2026-04-08,12.0,12.0,14500,Rate card,174000,50000,224000,22400,GST,224000,22400
REV00805,USE00091,JOB0004,EX003,26T Excavator,2026-04-08,12.0,12.0,15000,Rate card,180000,0,180000,18000,GST,180000,18000
REV00806,USE00087,JOB0004,EX005,50T Excavator,2026-04-08,9.0,9.0,21000,Rate card,189000,0,189000,18900,GST,189000,18900
REV00807,USE00095,JOB0004,LD002,Loader 4m,2026-04-08,9.5,9.5,18000,Rate card,171000,70000,241000,24100,GST,241000,24100
REV00808,USE00159,JOB0006,CP001,Compactor 815F,2026-04-08,10.0,10.0,23000,Rate card,230000,80000,310000,31000,GST,310000,31000
REV00809,USE00147,JOB0006,EX001,13T Excavator,2026-04-08,8.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00810,USE00165,JOB0006,GR001,Grader 12M,2026-04-08,11.0,11.0,19000,Rate card,209000,80000,289000,28900,GST,289000,28900
REV00811,USE00153,JOB0006,LD002,Loader 4m,2026-04-08,10.5,10.5,18000,Rate card,189000,70000,259000,25900,GST,259000,25900
REV00812,USE00287,JOB0009,BC001,Bobcat+8T Tipper,2026-04-08,10.0,10.0,14500,Rate card,145000,50000,195000,19500,GST,195000,19500
REV00813,USE00259,JOB0009,CP001,Compactor 815F,2026-04-08,7.5,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00814,USE00273,JOB0009,GR001,Grader 12M,2026-04-08,8.5,8.5,19000,Rate card,161500,80000,241500,24150,GST,241500,24150
REV00815,USE00301,JOB0009,LD001,Loader 3m,2026-04-08,10.5,10.5,16000,Rate card,168000,65000,233000,23300,GST,233000,23300
REV00816,USE00315,JOB0009,LD002,Loader 4m,2026-04-08,9.5,9.5,18249,Override,173366,70000,243366,24337,GST,243366,24337
REV00817,USE00361,JOB0011,DT001,Dump Truck 30T,2026-04-08,11.5,11.5,18500,Rate card,212750,70000,282750,28275,GST,282750,28275
REV00818,USE00375,JOB0011,EX001,13T Excavator,2026-04-08,9.0,9.0,14000,Rate card,126000,50000,176000,17600,GST,176000,17600
REV00819,USE00368,JOB0011,LD001,Loader 3m,2026-04-08,7.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV00820,USE00589,JOB0018,CP001,Compactor 815F,2026-04-08,9.5,9.5,23000,Rate card,218500,80000,298500,29850,GST,298500,29850
REV00821,USE00577,JOB0018,DT001,Dump Truck 30T,2026-04-08,8.5,8.5,18500,Rate card,157250,70000,227250,22725,GST,227250,22725
REV00822,USE00625,JOB0018,EX001,13T Excavator,2026-04-08,10.0,10.0,14000,Rate card,140000,50000,190000,19000,GST,190000,19000
REV00823,USE00601,JOB0018,EX002,20T Excavator,2026-04-08,9.0,9.0,15000,Rate card,135000,60000,195000,19500,GST,195000,19500
REV00824,USE00613,JOB0018,LD002,Loader 4m,2026-04-08,9.5,9.5,15841,Override,150490,70000,220490,22049,GST,220490,22049
REV00825,USE00925,JOB0028,DZ001,Dozer D6,2026-04-08,10.5,10.5,23000,Rate card,241500,0,241500,24150,GST,241500,24150
REV00826,USE00904,JOB0028,EX001,13T Excavator,2026-04-08,8.5,8.5,14000,Rate card,119000,50000,169000,16900,GST,169000,16900
REV00827,USE00911,JOB0028,EX002,20T Excavator,2026-04-08,10.0,10.0,14698,Override,146980,60000,206980,20698,GST,206980,20698
REV00828,USE00918,JOB0028,EX004,35T Excavator,2026-04-08,9.5,9.5,17000,Rate card,161500,0,161500,16150,GST,161500,16150
REV00829,USE00084,JOB0004,BC001,Bobcat+8T Tipper,2026-04-09,9.0,9.0,14500,Rate card,130500,50000,180500,18050,GST,180500,18050
REV00830,USE00092,JOB0004,EX003,26T Excavator,2026-04-09,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV00831,USE00088,JOB0004,EX005,50T Excavator,2026-04-09,8.5,8.5,21000,Rate card,178500,0,178500,17850,GST,178500,17850
REV00832,USE00096,JOB0004,LD002,Loader 4m,2026-04-09,9.0,9.0,18000,Rate card,162000,70000,232000,23200,GST,232000,23200
REV00833,USE00288,JOB0009,BC001,Bobcat+8T Tipper,2026-04-09,10.5,10.5,14500,Rate card,152250,50000,202250,20225,GST,202250,20225
REV00834,USE00260,JOB0009,CP001,Compactor 815F,2026-04-09,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00835,USE00274,JOB0009,GR001,Grader 12M,2026-04-09,7.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV00836,USE00302,JOB0009,LD001,Loader 3m,2026-04-09,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV00837,USE00316,JOB0009,LD002,Loader 4m,2026-04-09,7.5,8.0,18249,Override,145992,70000,215992,21599,GST,215992,21599
REV00838,USE00362,JOB0011,DT001,Dump Truck 30T,2026-04-09,6.0,8.0,18500,Rate card,148000,70000,218000,21800,GST,218000,21800
REV00839,USE00376,JOB0011,EX001,13T Excavator,2026-04-09,8.5,8.5,14000,Rate card,119000,50000,169000,16900,GST,169000,16900
REV00840,USE00369,JOB0011,LD001,Loader 3m,2026-04-09,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV00841,USE00590,JOB0018,CP001,Compactor 815F,2026-04-09,11.0,11.0,23000,Rate card,253000,80000,333000,33300,GST,333000,33300
REV00842,USE00578,JOB0018,DT001,Dump Truck 30T,2026-04-09,8.5,8.5,18500,Rate card,157250,70000,227250,22725,GST,227250,22725
REV00843,USE00626,JOB0018,EX001,13T Excavator,2026-04-09,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV00844,USE00602,JOB0018,EX002,20T Excavator,2026-04-09,9.5,9.5,15000,Rate card,142500,60000,202500,20250,GST,202500,20250
REV00845,USE00614,JOB0018,LD002,Loader 4m,2026-04-09,9.0,9.0,15841,Override,142569,70000,212569,21257,GST,212569,21257
REV00846,USE00926,JOB0028,DZ001,Dozer D6,2026-04-09,6.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV00847,USE00905,JOB0028,EX001,13T Excavator,2026-04-09,6.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00848,USE00912,JOB0028,EX002,20T Excavator,2026-04-09,10.5,10.5,14698,Override,154329,60000,214329,21433,GST,214329,21433
REV00849,USE00919,JOB0028,EX004,35T Excavator,2026-04-09,11.5,11.5,17000,Rate card,195500,0,195500,19550,GST,195500,19550
REV00850,USE00085,JOB0004,BC001,Bobcat+8T Tipper,2026-04-10,8.0,8.0,14500,Rate card,116000,50000,166000,16600,GST,166000,16600
REV00851,USE00093,JOB0004,EX003,26T Excavator,2026-04-10,10.0,10.0,15000,Rate card,150000,0,150000,15000,GST,150000,15000
REV00852,USE00089,JOB0004,EX005,50T Excavator,2026-04-10,11.0,11.0,21000,Rate card,231000,0,231000,23100,GST,231000,23100
REV00853,USE00097,JOB0004,LD002,Loader 4m,2026-04-10,9.5,9.5,18000,Rate card,171000,70000,241000,24100,GST,241000,24100
REV00854,USE00289,JOB0009,BC001,Bobcat+8T Tipper,2026-04-10,10.0,10.0,14500,Rate card,145000,50000,195000,19500,GST,195000,19500
REV00855,USE00261,JOB0009,CP001,Compactor 815F,2026-04-10,10.0,10.0,23000,Rate card,230000,80000,310000,31000,GST,310000,31000
REV00856,USE00275,JOB0009,GR001,Grader 12M,2026-04-10,7.5,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV00857,USE00303,JOB0009,LD001,Loader 3m,2026-04-10,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV00858,USE00317,JOB0009,LD002,Loader 4m,2026-04-10,12.0,12.0,18249,Override,218988,70000,288988,28899,GST,288988,28899
REV00859,USE00363,JOB0011,DT001,Dump Truck 30T,2026-04-10,8.5,8.5,18500,Rate card,157250,70000,227250,22725,GST,227250,22725
REV00860,USE00377,JOB0011,EX001,13T Excavator,2026-04-10,8.5,8.5,14000,Rate card,119000,50000,169000,16900,GST,169000,16900
REV00861,USE00370,JOB0011,LD001,Loader 3m,2026-04-10,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV00862,USE00591,JOB0018,CP001,Compactor 815F,2026-04-10,10.5,10.5,23000,Rate card,241500,80000,321500,32150,GST,321500,32150
REV00863,USE00579,JOB0018,DT001,Dump Truck 30T,2026-04-10,7.5,8.0,18500,Rate card,148000,70000,218000,21800,GST,218000,21800
REV00864,USE00627,JOB0018,EX001,13T Excavator,2026-04-10,10.5,10.5,14000,Rate card,147000,50000,197000,19700,GST,197000,19700
REV00865,USE00603,JOB0018,EX002,20T Excavator,2026-04-10,7.5,8.0,15000,Rate card,120000,60000,180000,18000,GST,180000,18000
REV00866,USE00615,JOB0018,LD002,Loader 4m,2026-04-10,11.0,11.0,15841,Override,174251,70000,244251,24425,GST,244251,24425
REV00867,USE00290,JOB0009,BC001,Bobcat+8T Tipper,2026-04-11,10.5,10.5,14500,Rate card,152250,0,152250,15225,GST,152250,15225
REV00868,USE00262,JOB0009,CP001,Compactor 815F,2026-04-11,8.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV00869,USE00276,JOB0009,GR001,Grader 12M,2026-04-11,9.0,9.0,19000,Rate card,171000,0,171000,17100,GST,171000,17100
REV00870,USE00304,JOB0009,LD001,Loader 3m,2026-04-11,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV00871,USE00318,JOB0009,LD002,Loader 4m,2026-04-11,8.5,8.5,18249,Override,155116,70000,225116,22512,GST,225116,22512
REV00872,USE00364,JOB0011,DT001,Dump Truck 30T,2026-04-11,10.0,10.0,18500,Rate card,185000,70000,255000,25500,GST,255000,25500
REV00873,USE00378,JOB0011,EX001,13T Excavator,2026-04-11,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV00874,USE00371,JOB0011,LD001,Loader 3m,2026-04-11,7.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV00875,USE00592,JOB0018,CP001,Compactor 815F,2026-04-11,9.5,9.5,23000,Rate card,218500,80000,298500,29850,GST,298500,29850
REV00876,USE00580,JOB0018,DT001,Dump Truck 30T,2026-04-11,10.5,10.5,18500,Rate card,194250,70000,264250,26425,GST,264250,26425
REV00877,USE00628,JOB0018,EX001,13T Excavator,2026-04-11,11.5,11.5,14000,Rate card,161000,50000,211000,21100,GST,211000,21100
REV00878,USE00604,JOB0018,EX002,20T Excavator,2026-04-11,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV00879,USE00616,JOB0018,LD002,Loader 4m,2026-04-11,7.0,8.0,15841,Override,126728,70000,196728,19673,GST,196728,19673
REV00880,USE00291,JOB0009,BC001,Bobcat+8T Tipper,2026-04-13,8.5,8.5,14500,Rate card,123250,0,123250,12325,GST,123250,12325
REV00881,USE00263,JOB0009,CP001,Compactor 815F,2026-04-13,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV00882,USE00277,JOB0009,GR001,Grader 12M,2026-04-13,9.0,9.0,19000,Rate card,171000,0,171000,17100,GST,171000,17100
REV00883,USE00305,JOB0009,LD001,Loader 3m,2026-04-13,6.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV00884,USE00319,JOB0009,LD002,Loader 4m,2026-04-13,8.5,8.5,18249,Override,155116,70000,225116,22512,GST,225116,22512
REV00885,USE00365,JOB0011,DT001,Dump Truck 30T,2026-04-13,9.0,9.0,18500,Rate card,166500,70000,236500,23650,GST,236500,23650
REV00886,USE00379,JOB0011,EX001,13T Excavator,2026-04-13,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV00887,USE00372,JOB0011,LD001,Loader 3m,2026-04-13,10.5,10.5,16000,Rate card,168000,65000,233000,23300,GST,233000,23300
REV00888,USE00593,JOB0018,CP001,Compactor 815F,2026-04-13,10.5,10.5,23000,Rate card,241500,80000,321500,32150,GST,321500,32150
REV00889,USE00581,JOB0018,DT001,Dump Truck 30T,2026-04-13,7.0,8.0,18500,Rate card,148000,70000,218000,21800,GST,218000,21800
REV00890,USE00629,JOB0018,EX001,13T Excavator,2026-04-13,11.5,11.5,14000,Rate card,161000,50000,211000,21100,GST,211000,21100
REV00891,USE00605,JOB0018,EX002,20T Excavator,2026-04-13,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV00892,USE00617,JOB0018,LD002,Loader 4m,2026-04-13,8.5,8.5,15841,Override,134648,70000,204648,20465,GST,204648,20465
REV00893,USE00366,JOB0011,DT001,Dump Truck 30T,2026-04-14,8.5,8.5,18500,Rate card,157250,70000,227250,22725,GST,227250,22725
REV00894,USE00380,JOB0011,EX001,13T Excavator,2026-04-14,8.5,8.5,14000,Rate card,119000,50000,169000,16900,GST,169000,16900
REV00895,USE00373,JOB0011,LD001,Loader 3m,2026-04-14,10.0,10.0,16000,Rate card,160000,0,160000,16000,GST,160000,16000
REV00896,USE00429,JOB0013,DZ001,Dozer D6,2026-04-14,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV00897,USE00432,JOB0013,EX003,26T Excavator,2026-04-14,12.0,12.0,15000,Rate card,180000,65000,245000,24500,GST,245000,24500
REV00898,USE00594,JOB0018,CP001,Compactor 815F,2026-04-14,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV00899,USE00582,JOB0018,DT001,Dump Truck 30T,2026-04-14,9.0,9.0,18500,Rate card,166500,70000,236500,23650,GST,236500,23650
REV00900,USE00630,JOB0018,EX001,13T Excavator,2026-04-14,11.5,11.5,14000,Rate card,161000,50000,211000,21100,GST,211000,21100
REV00901,USE00606,JOB0018,EX002,20T Excavator,2026-04-14,10.0,10.0,15000,Rate card,150000,0,150000,15000,GST,150000,15000
REV00902,USE00618,JOB0018,LD002,Loader 4m,2026-04-14,8.5,8.5,15841,Override,134648,0,134648,13465,GST,134648,13465
REV00903,USE00430,JOB0013,DZ001,Dozer D6,2026-04-15,9.0,9.0,23000,Rate card,207000,0,207000,20700,GST,207000,20700
REV00904,USE00433,JOB0013,EX003,26T Excavator,2026-04-15,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV00905,USE00467,JOB0014,DT001,Dump Truck 30T,2026-04-15,8.5,8.5,18500,Rate card,157250,70000,227250,22725,GST,227250,22725
REV00906,USE00459,JOB0014,DZ001,Dozer D6,2026-04-15,9.5,9.5,23000,Rate card,218500,90000,308500,30850,GST,308500,30850
REV00907,USE00435,JOB0014,EX004,35T Excavator,2026-04-15,9.5,9.5,17000,Rate card,161500,70000,231500,23150,GST,231500,23150
REV00908,USE00451,JOB0014,EX005,50T Excavator,2026-04-15,8.0,8.0,19654,Override,157232,90000,247232,24723,GST,247232,24723
REV00909,USE00443,JOB0014,GR001,Grader 12M,2026-04-15,9.0,9.0,19000,Rate card,171000,80000,251000,25100,GST,251000,25100
REV00910,USE00595,JOB0018,CP001,Compactor 815F,2026-04-15,11.5,11.5,23000,Rate card,264500,0,264500,26450,GST,264500,26450
REV00911,USE00583,JOB0018,DT001,Dump Truck 30T,2026-04-15,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV00912,USE00631,JOB0018,EX001,13T Excavator,2026-04-15,8.0,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV00913,USE00607,JOB0018,EX002,20T Excavator,2026-04-15,11.0,11.0,15000,Rate card,165000,0,165000,16500,GST,165000,16500
REV00914,USE00619,JOB0018,LD002,Loader 4m,2026-04-15,9.5,9.5,15841,Override,150490,0,150490,15049,GST,150490,15049
REV00915,USE00431,JOB0013,DZ001,Dozer D6,2026-04-16,7.5,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV00916,USE00434,JOB0013,EX003,26T Excavator,2026-04-16,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV00917,USE00468,JOB0014,DT001,Dump Truck 30T,2026-04-16,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV00918,USE00460,JOB0014,DZ001,Dozer D6,2026-04-16,8.0,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV00919,USE00436,JOB0014,EX004,35T Excavator,2026-04-16,9.5,9.5,17000,Rate card,161500,0,161500,16150,GST,161500,16150
REV00920,USE00452,JOB0014,EX005,50T Excavator,2026-04-16,11.0,11.0,19654,Override,216194,0,216194,21619,GST,216194,21619
REV00921,USE00444,JOB0014,GR001,Grader 12M,2026-04-16,9.0,9.0,19000,Rate card,171000,0,171000,17100,GST,171000,17100
REV00922,USE00596,JOB0018,CP001,Compactor 815F,2026-04-16,8.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV00923,USE00584,JOB0018,DT001,Dump Truck 30T,2026-04-16,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV00924,USE00632,JOB0018,EX001,13T Excavator,2026-04-16,7.5,7.5,14000,Rate card,105000,0,105000,10500,GST,105000,10500
REV00925,USE00608,JOB0018,EX002,20T Excavator,2026-04-16,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV00926,USE00620,JOB0018,LD002,Loader 4m,2026-04-16,8.0,8.0,15841,Override,126728,0,126728,12673,GST,126728,12673
REV00927,USE00190,JOB0008,EX001,13T Excavator,2026-04-17,7.5,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00928,USE00202,JOB0008,EX003,26T Excavator,2026-04-17,8.5,8.5,15000,Rate card,127500,65000,192500,19250,GST,192500,19250
REV00929,USE00226,JOB0008,EX004,35T Excavator,2026-04-17,7.5,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00930,USE00238,JOB0008,EX005,50T Excavator,2026-04-17,7.0,8.0,21000,Rate card,168000,90000,258000,25800,GST,258000,25800
REV00931,USE00214,JOB0008,LD001,Loader 3m,2026-04-17,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV00932,USE00469,JOB0014,DT001,Dump Truck 30T,2026-04-17,9.0,9.0,18500,Rate card,166500,70000,236500,23650,GST,236500,23650
REV00933,USE00461,JOB0014,DZ001,Dozer D6,2026-04-17,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV00934,USE00437,JOB0014,EX004,35T Excavator,2026-04-17,8.5,8.5,17000,Rate card,144500,70000,214500,21450,GST,214500,21450
REV00935,USE00453,JOB0014,EX005,50T Excavator,2026-04-17,8.0,8.0,19654,Override,157232,90000,247232,24723,GST,247232,24723
REV00936,USE00445,JOB0014,GR001,Grader 12M,2026-04-17,9.5,9.5,19000,Rate card,180500,0,180500,18050,GST,180500,18050
REV00937,USE00597,JOB0018,CP001,Compactor 815F,2026-04-17,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV00938,USE00585,JOB0018,DT001,Dump Truck 30T,2026-04-17,10.0,10.0,18500,Rate card,185000,70000,255000,25500,GST,255000,25500
REV00939,USE00633,JOB0018,EX001,13T Excavator,2026-04-17,9.0,9.0,14000,Rate card,126000,50000,176000,17600,GST,176000,17600
REV00940,USE00609,JOB0018,EX002,20T Excavator,2026-04-17,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV00941,USE00621,JOB0018,LD002,Loader 4m,2026-04-17,10.0,10.0,15841,Override,158410,0,158410,15841,GST,158410,15841
REV00942,USE00191,JOB0008,EX001,13T Excavator,2026-04-18,8.5,8.5,14000,Rate card,119000,50000,169000,16900,GST,169000,16900
REV00943,USE00203,JOB0008,EX003,26T Excavator,2026-04-18,10.0,10.0,15000,Rate card,150000,0,150000,15000,GST,150000,15000
REV00944,USE00227,JOB0008,EX004,35T Excavator,2026-04-18,10.0,10.0,17000,Rate card,170000,70000,240000,24000,GST,240000,24000
REV00945,USE00239,JOB0008,EX005,50T Excavator,2026-04-18,7.0,8.0,21000,Rate card,168000,90000,258000,25800,GST,258000,25800
REV00946,USE00215,JOB0008,LD001,Loader 3m,2026-04-18,8.5,8.5,16000,Rate card,136000,0,136000,13600,GST,136000,13600
REV00947,USE00470,JOB0014,DT001,Dump Truck 30T,2026-04-18,10.0,10.0,18500,Rate card,185000,70000,255000,25500,GST,255000,25500
REV00948,USE00462,JOB0014,DZ001,Dozer D6,2026-04-18,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV00949,USE00438,JOB0014,EX004,35T Excavator,2026-04-18,7.5,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00950,USE00454,JOB0014,EX005,50T Excavator,2026-04-18,9.5,9.5,19654,Override,186713,90000,276713,27671,GST,276713,27671
REV00951,USE00446,JOB0014,GR001,Grader 12M,2026-04-18,11.0,11.0,19000,Rate card,209000,0,209000,20900,GST,209000,20900
REV00952,USE00598,JOB0018,CP001,Compactor 815F,2026-04-18,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV00953,USE00586,JOB0018,DT001,Dump Truck 30T,2026-04-18,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV00954,USE00634,JOB0018,EX001,13T Excavator,2026-04-18,12.0,12.0,14000,Rate card,168000,50000,218000,21800,GST,218000,21800
REV00955,USE00610,JOB0018,EX002,20T Excavator,2026-04-18,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV00956,USE00622,JOB0018,LD002,Loader 4m,2026-04-18,9.5,9.5,15841,Override,150490,0,150490,15049,GST,150490,15049
REV00957,USE00052,JOB0002,CP001,Compactor 815F,2026-04-20,12.0,12.0,21303,Override,255636,80000,335636,33564,GST,335636,33564
REV00958,USE00034,JOB0002,DT001,Dump Truck 30T,2026-04-20,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV00959,USE00061,JOB0002,EX001,13T Excavator,2026-04-20,10.0,10.0,14000,Rate card,140000,50000,190000,19000,GST,190000,19000
REV00960,USE00025,JOB0002,EX002,20T Excavator,2026-04-20,10.0,10.0,15000,Rate card,150000,60000,210000,21000,GST,210000,21000
REV00961,USE00043,JOB0002,LD002,Loader 4m,2026-04-20,7.5,8.0,18000,Rate card,144000,70000,214000,21400,GST,214000,21400
REV00962,USE00192,JOB0008,EX001,13T Excavator,2026-04-20,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV00963,USE00204,JOB0008,EX003,26T Excavator,2026-04-20,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV00964,USE00228,JOB0008,EX004,35T Excavator,2026-04-20,7.5,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00965,USE00240,JOB0008,EX005,50T Excavator,2026-04-20,8.5,8.5,21000,Rate card,178500,90000,268500,26850,GST,268500,26850
REV00966,USE00216,JOB0008,LD001,Loader 3m,2026-04-20,9.5,9.5,16000,Rate card,152000,0,152000,15200,GST,152000,15200
REV00967,USE00471,JOB0014,DT001,Dump Truck 30T,2026-04-20,8.0,8.0,18500,Rate card,148000,70000,218000,21800,GST,218000,21800
REV00968,USE00463,JOB0014,DZ001,Dozer D6,2026-04-20,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV00969,USE00439,JOB0014,EX004,35T Excavator,2026-04-20,10.5,10.5,17000,Rate card,178500,70000,248500,24850,GST,248500,24850
